t,f(t)
-4.840443555,1917.710188473744
-3.966106623,1062.3967519688617
-4.320260795,1364.984491481442
-3.928032195,1033.0802456965732
-2.662082151,351.0005991567203
0.8463574311418096,2.7859242640789184
0.024786418,0.8126458044471172
-3.68434085,859.1775682182713
-1.571102818,95.11662674019868
2.555568211600857,7.243332323185953
2.7951848539422564,5.605913545346425
-1.420892182,75.73356406
-1.973472793,163.54537512787397
-4.595061187,1639.831423
-0.843371979,25.85482705682463
0.4230953657473435,0.26355057882503896
-2.135230392,198.81367714208224
4.445540198909722,8.884374957029337
-3.945828298,1046.7084653733486
-3.964322353,1061.0095229354695
0.5332817271908272,0.7203553578385766
3.3023477067676357,1.7001303073668481
-2.824326215,411.0400809922148
-3.455328808,716.1303764380417
-1.006741375,36.48756410006525
4.5816268306900625,13.430737732412751
-3.231905487,594.0350873163075
2.7686028804305582,5.804483693856199
-4.532547218,1574.0400154801214
-4.048531831,1127.934579886893
-1.569266149,94.86099325693773
0.3685349639929072,0.11446166490818488
-2.460645589,285.5207435845121
-0.349706051,6.356038632973554
-3.019301699,492.54653955783004
-1.632260177,103.90365015329166
2.084148043137879,8.95756478
-3.788000832,930.3081725160117
-3.823738179,955.7945035895274
-0.441301048,8.761308773971068
4.828486672329522,25.00336866892897
-4.064543225,1140.9995284815323
-0.41434405,8.003564590692722
-3.161070116,558.6909745045986
-2.871049729,429.6137300933902
-3.003565132,485.5704891943101
-1.158509646,48.6671318
2.5111605653036495,7.500559175
-1.895124624,148.15748256071606
1.842855104028958,8.852442709
-2.981584238,475.94577612484807
0.8550875550712655,2.8533138476629567
2.197747284721694,8.766905190236763
2.226013983611627,8.696115478769109
-2.00444741,169.92684284871748
3.197075294372194,2.4555226580333738
-0.363520943,6.688592066296607
-4.045590591,1125.5465118923266
-4.629787333,1677.2366756251465
-4.966215019,2072.812596254869
3.8772408225236337,0.2746106959211403
2.914910371250249,4.678305172135083
2.6158965663613634,6.867918689216246
-1.870064012,143.45800192723283
-4.782730567,1849.4673486216202
-4.553457877,1595.8275353359613
3.6137036766122606,0.1567846732824023
-4.474489251,1514.689421842232
1.129189335,5.025168614376449
0.936327765,3.4916711022211135
-0.685406753,17.735969377480327
-2.480772253,291.6348579579761
-3.928415052,1033.3720681752304
-3.36659391,665.6570383909035
1.6781300618038584,8.389131470587834
-1.198033537,52.23557819091674
4.503471656008385,10.675708889291812
-1.362717444,69.02068078544036
3.811084590209923,0.078415341
-0.400775008,7.638151762109558
-2.131219143,197.87969031905973
-2.590655068,326.6735950890744
3.2347982015681094,2.176431609
4.1334029816007565,2.406867657157221
2.8154009272897573,5.452791615
3.9836128397205464,0.8737012875380117
1.1837416859637404,5.4462600758122015
-1.027332843,38.004070314380584
1.8670373729014091,8.894238187939983
4.113453280872196,2.1511642158097573
4.8523454185932735,26.37720572
-1.435675659,77.50807832798235
3.956455915,0.6851199810215576
-1.683559377,111.69551064518366
2.080794865833848,8.96087575
1.6286101023218835,8.191442074135054
4.3088165611418585,5.4318544364393375
3.6143820308921466,0.1550553313636982
-4.854775083,1934.9389914691394
3.3760806445837197,1.2241255174916716
-3.97020609,1065.5890015604054
-1.791433313,129.38986447145848
-1.638283938,104.79842139691213
1.205127144119908,5.608262980556724
4.529665425457948,11.554609348937575
-2.652285388,347.58976190437454
-0.060173579,1.5483202514408523
3.6343257476945574,0.10822741300449934
-2.368471431,258.6803439544003
2.9210867939859684,4.629378764
2.356458264418003,8.253769911819226
-3.208568099,582.2174065925149
0.8324790582238499,2.6794247516396794
-2.007163987,170.49473412128086
-0.985759426,34.98437819460876
-0.246077192,4.181463683066818
-4.770374496,1835.0917431626547
-0.668831069,16.996319517618502
0.6772366940443808,1.5632431793928916
-1.091724274,43.01731941452097
-4.506806768,1547.5202824776727
-4.677846387,1730.030254
-1.429813999,76.80110680864442
-2.74815013,382.00427529960183
-0.078334387,1.7410111746567183
3.8570991657559617,0.20143697905851354
0.4566054207806092,0.3818414060914126
2.980910125723458,4.152691299836761
-4.791409796,1859.6144332650822
3.3399300584604728,1.4510308968332453
-2.102847895,191.36187229141936
0.5836548639995573,0.9879693151122586
0.089723169,0.421405552
4.447505728982501,8.941800155367659
3.970025933095757,0.7761648360017404
3.5903856923092796,0.22153340211590944
3.0370671210443128,3.7036686361091427
-0.054857453,1.494357484738296
-0.624430139,15.113694656746656
-1.101043028,43.77764696001245
-0.590455427,13.767508352708324
0.607029169,1.1228205319903761
0.664968287,1.4827697284753771
4.355100404162243,6.484651624402886
-4.639341793,1687.6370131253793
-3.590610977,798.3411313835982
-2.570762311,320.11894421242096
3.7356080409579953,0.000152159
-3.211862557,583.8752792057526
3.2866198498072343,1.8079743365985905
2.9087246033551697,4.727230848399472
-3.817256934,951.1350981041815
1.383323114320378,6.862878486144165
1.7074402308039343,8.493778545380891
2.640134277,6.709281647107275
-2.297500351,239.27477904231358
-3.325319781,643.0804416698604
-4.942277722,2042.607907857409
-3.049586341,506.17450261738674
-0.202801551,3.4311437335708512
2.603228696556604,6.949103029
1.9922937707427337,8.999643688
2.0425250368288683,8.989152997689942
-3.434228672,703.8855382199334
2.899276355577747,4.801804614287306
-4.308382731,1353.922999943796
-3.206494283,581.1755445281377
2.4197190585473924,7.974049257291433
3.9946223909014105,0.9574984201738772
-2.221290693,219.61150773884134
3.344127698216054,1.424014367
0.4134532970288296,0.2331630112901828
1.7262538130748943,8.555993701
-3.249949537,603.2903771019147
-2.703791376,365.79061433563584
1.2898326218437726,6.228330290698194
4.916700655718863,30.328620884157885
0.5809806253682943,0.9729534239030055
3.7078045129120216,0.006956185
-4.271304299,1319.814958957781
-4.916827596,2010.850164726011
2.8895809720772556,4.8781158021463895
1.983758012992178,8.998417256739799
-0.331378732,5.930816581
4.693870401523377,18.121518923970655
-4.166779027,1227.0423000010435
-1.016033485,37.16679991740553
-4.134967351,1199.7788787737688
0.033323529,0.7531052053341718
4.906759086421008,29.694307977675834
2.846459184192857,5.214403531693158
-0.146175524,2.579458848672924
2.8143275401474277,5.460964469218169
4.157883116711474,2.743858225508461
-1.569836857,94.94037540009964
-1.634366171,104.2158705205379
-3.849690257,974.6182249474625
-0.06752334,1.6247396629100797
0.2160321822194886,0.033321281
0.3841561826161435,0.15135893596312666
-3.744518442,899.9695282096592
0.6720263055887301,1.5288972991712564
3.8442465936670693,0.16099794986797633
4.910669495337478,29.942750194958037
4.5457572852128685,12.116526654965327
-1.051312651,39.82252248
0.27256434880639624,0.000254915
3.0997841296104305,3.205800253860019
4.659170907,16.574587312308225
-4.389688551,1430.9666457447934
-4.391783758,1432.9934248486115
3.905574367705306,0.3984306982748933
4.3575596943074455,6.543812743426443
-3.143395725,550.1144891076021
3.101228019613089,3.1944300257984253
1.8673065200300885,8.894664668396857
-3.499763678,742.4208346656803
3.8731639815177825,0.25881974697939825
1.5829757908419726,7.986789260579311
4.666641062289493,16.900111792584596
-1.799401892,130.76962507096908
3.9883157145682286,0.908970379
1.4009679513728033,6.975729339911734
-1.523681028,88.66723277734656
-0.089481285,1.8657703360822973
2.761459763135959,5.857266533016066
-2.717699669,370.8201162588672
3.100044325608465,3.203750893983738
-3.452879106,714.7009039426945
1.7034693861310117,8.480149326347583
2.3584934076737207,8.245411613733772
2.9262854822652518,4.588143459719376
3.088172899857078,3.2974192302029053
-1.114854495,44.92107363945017
-1.078636417,41.96451233548732
0.9713074527014882,3.770554785339211
-1.367319727,69.53628829
-4.335895277,1379.6447156037407
4.373509263081315,6.935565703056582
4.684460003473955,17.69317429819162
4.693536235042583,18.106194714029954
3.110268160796643,3.123365588490401
-2.854028544,422.77911098869896
2.9635506250470653,4.291403064407639
0.9208960308077518,3.369187354704346
4.2581429481486115,4.406680836720724
4.206102969241336,3.485279433
4.278488569983784,4.802716796928692
4.061068539596741,1.5575127982014436
-0.444422409,8.851820464813187
2.766196598607742,5.822292822307617
3.267880885604942,1.9389951473519886
4.622634421862596,15.040522970740511
-0.287332605,4.981334954697404
-2.605389824,331.5900940584534
3.7432423972086255,0.001512748
1.9138762789941008,8.955551244350453
-0.909349997,29.858764690021417
1.4061169592605776,7.008212823952547
-0.702357289,18.513527786816866
-2.69155855,361.40753691330667
1.0698750926956304,4.557659912102121
-4.417253678,1457.7998161737669
-0.667147654,16.92233525833402
-3.101184669,530.0163990395874
0.10199257959859054,0.3629245169192632
-0.18592121,3.162178527550152
1.603302829,8.08055302
-3.490823139,737.0757342732476
2.155097547932253,8.856247159
-2.339217335,250.55113357047637
-2.588697539,326.02437588348846
3.077503153,3.381873020708312
4.100782186609182,1.9973767399724665
0.9517524282422487,3.614474092950747
4.570473280526491,13.012850549700104
-1.437030089,77.67206823579502
1.5819581701251835,7.981986868977998
-0.614831579,14.725210399882966
3.5353598632045653,0.4130248451724299
-4.551196645,1593.4608935167294
-3.181505007,568.7268243170628
2.3347842467490976,8.340079085429956
2.7032655405224215,6.277117247736314
4.353210755472588,6.4394181230073855
-4.183583925,1241.6257427874436
-0.01626989,1.1349584123549725
-1.950409756,158.9046112742659
-1.710558028,115.9550115527597
-3.220747168,588.3632867312156
3.080384696151965,3.359041871306786
3.428478880167628,0.920540635
1.0855426379038082,4.6818908019741485
4.359136187794958,6.581911098759193
-0.504933783,10.723615917546049
4.233916103480475,3.9616171516907457
0.8261241727994681,2.630934419509046
4.118431082355022,2.2134008084218095
-4.98150915,2092.2820790106803
-2.926271526,452.3342530611347
-2.641548362,343.8788678
-1.890487392,147.2798782950471
-1.426872717,76.44803367
3.560669841886762,0.3184453750169922
-1.389817596,72.09476011551502
0.9792840021610161,3.8343077627546123
-2.494904089,295.9832167
-3.325089473,642.9560425343633
0.8616975992010358,2.9045282035282405
4.539542348153965,11.897500357799743
2.8420593618273813,5.248387898861921
2.110902686174649,8.926354841
-4.493833196,1534.2786823342028
0.3918612277629414,0.1713046748491558
1.9231425157476014,8.964592456196435
-4.574745164,1618.2335707604673
-4.117682118,1185.1518509389011
-4.695286065,1749.4858405782538
2.1964656680888686,8.769897311750448
2.6014517706696347,6.9603934950549515
-1.706871803,115.36690199744567
-3.129292063,543.3391803011383
-0.64216308,15.848565946404669
-4.755182368,1817.5291034895522
-0.716259452,19.167456758593573
-0.442503853,8.796118356367792
-0.180703118,3.0816611896433357
0.15823943926673856,0.15372826576678333
-4.077236052,1151.4347823362825
-1.290814931,61.300489428946776
-4.85711705,1937.7651744655257
-3.136680788,546.8811199
-4.176248786,1235.2447649055143
3.311995382361836,1.6349921525659852
-2.3802788,262.0138656833633
4.107037769843853,2.072471665
3.1257718930632574,3.002033208139167
2.2281584880064456,8.690372084020403
2.549707367445783,7.278242519460385
-4.176164876,1235.1719091616426
4.012642148364238,1.104030207073592
4.3123707840829475,5.508684274058311
-2.804438467,403.3119868583512
-3.850187399,974.9814278283447
0.7303957594206274,1.9268356917529683
-3.656541388,840.7947199047599
1.082317612476631,4.656355617647483
-1.216704713,53.98118931228256
-4.452750297,1492.8939928242764
0.44014103187870557,0.32130758511429836
-0.11554566,2.177198937308199
-1.04263063,39.157572186912375
-4.22600755,1279.0043292221826
-2.535951398,308.87553122604186
3.746356417718653,0.002476131
4.630236455694559,15.35185094
-4.695895064,1750.1681207877343
4.333179838489015,5.971807313777916
0.45575800787476783,0.37861460408096104
-2.658417535,349.7219375720592
4.803284768588451,23.60410394218607
0.979445319,3.8355974647948905
-1.583644036,96.87489633726318
-4.347762172,1390.8487454909462
4.328061621527125,5.8557752386204385
0.7928236078214921,2.3800009136410285
1.0866364369119985,4.690546705319903
1.9220987425871447,8.963625192538629
-0.27240118,4.682061258
2.7282087977601126,6.099477100486595
-4.719342413,1776.585616199247
-2.506722201,299.65496805650037
-4.33984748,1383.3687958454693
-3.732268729,891.5541948194206
1.2557237427118135,5.983174558872461
-0.125165802,2.299255714
-3.686978849,860.9370274057243
0.33158412487852296,0.046823969
-0.221559893,3.7454958460071563
0.39336180737262616,0.17532117763388477
1.7046900819961808,8.484357540108533
1.2764696973023142,6.133071572055522
-2.26641112,231.10882601694237
2.1269233277889112,8.903602330171374
4.646960708086231,16.051248893893856
1.8498563882145858,8.865249566585355
-0.119933276,2.2323858881063834
-2.448462356,281.86438757271435
-2.793596541,399.1431712957809
-2.556266273,315.40205487916546
4.151794237694515,2.6576121666002024
4.168091409577064,2.892109609805189
2.6165814359253865,6.863495254064205
-1.548949234,92.06480537
-2.396303913,266.58686759406686
-2.030155085,175.35453688715452
-2.686062058,359.4504158194108
4.537910094799804,11.840396002543926
1.641038416562699,8.243482693126317
-3.010527192,488.64794613459367
-1.347027711,67.28255655597192
2.275497744485869,8.550366615995692
-2.010916944,171.2814712678881
3.777525202,0.025470833886544142
0.16251970076160394,0.1416271667229797
-3.588799352,797.1970531953604
-0.433899938,8.549009390172095
4.686786321367096,17.798448408286205
-3.848709521,973.9020059418581
-3.43970214,707.0472114976812
0.40481128749656037,0.20736454317421416
4.451821188134556,9.068693411009491
-3.202906992,579.3765096100807
0.42075919161551845,0.2560344507650707
0.41035173832525906,0.22374641066884582
-4.801257891,1871.177470491774
-4.400170355,1441.1271535810886
2.1184562053004408,8.916005658002867
0.9708324584387977,3.766759647894922
3.2579054853949287,2.0097989743237292
0.5773527537822618,0.95272204
4.7489270563697925,20.76260320678962
3.900578167784305,0.37478562211025235
1.4687821650474913,7.386478215
0.963451942,3.7078125964197657
2.0848703697292716,8.956834004968051
-1.506837901,86.45116875585951
-1.324627078,64.85314774991335
-1.776064979,126.7575764540163
-2.734923824,377.1171209449176
-1.044663626,39.312606494321855
0.080318298,0.46946866643454155
-0.583122826,13.487429091651332
-3.098043131,528.5421125699781
-0.383001002,7.175400339694986
1.0475540377097623,4.380007263310947
-4.013480551,1099.7148177091917
1.9966651311413388,8.999933272
3.6375717603291235,0.1013522808224252
0.9678395131553019,3.7428502289817196
-1.953380977,159.49722677642302
1.6595307812462927,8.317921548030878
0.7063346914656758,1.7594167292599572
2.5650286322234326,7.186381127
0.4573152981354456,0.38455366453885276
3.226069049815351,2.2402745873235688
-4.63101977,1678.5755762124404
-4.103992232,1173.6599763866175
-2.348240704,253.03892345125922
-4.840107065,1917.3070317545523
3.841485364401315,0.15293445226328117
-0.520908333,11.255882900963211
3.5199680618928824,0.47568207709329613
-2.476639636,290.3719068418454
4.530917517795594,11.597726407006803
-1.336284891,66.10985777950052
-1.228370733,55.091689109198484
-3.221899717,588.9473103747338
-1.184263843,50.97297749408008
2.817953909051381,5.433334441597893
-2.082498089,186.7811665144391
3.408392175245151,1.0331329549747181
-0.500932514,10.592834116823028
-3.94726427,1047.8138120996723
3.0750077521412287,3.401657659902554
1.3848807508936014,6.872934992536244
4.4646338217937185,9.452057571050887
-4.725999004,1784.138409322162
-1.350274403,67.63974499553885
-1.198565276,52.284755293337966
-3.093603894,526.4638758354246
2.8620048492130854,5.093812649399716
4.732792213013029,19.964393729148227
-1.544316594,91.43528860503135
2.1237469941440947,8.908354586
2.049960571974676,8.985029877797075
-3.806404877,943.3705336936836
4.594773181034581,13.934153153493995
2.158234731089589,8.850397532229735
1.3643923972410246,6.739231447844272
-3.845227269,971.3620562903865
0.2870077174238004,0.004310899
0.49201322,0.5270409675607759
0.7883583666228402,2.3467928338388413
1.4101083575841056,7.033251718278226
-3.300548534,629.7999184996031
-2.097687054,190.1927619404564
4.148125439584149,2.606425890884907
4.414382416461672,8.004612857400886
3.551730044895681,0.3506225173579196
1.126135606836991,5.0013106223393216
-4.523470965,1564.6513010002084
1.9964548585648823,8.999924591991181
-0.370195423,6.853014761946239
-3.647102704,834.6187499
1.1656066236608762,5.307437736820644
2.8378797797188113,5.280608555705896
-3.241369033,598.8763043927554
-1.040364323,38.98522849
-4.08480013,1157.6865131821082
1.2808220236270778,6.164211615270917
1.4693487424590774,7.389748811722338
-4.6640767,1714.7813308439338
-4.318351887,1363.2023735496473
-4.109555697,1178.3203292922592
-0.834394039,25.33903744363445
-2.153748856,203.1659555926982
0.9910819086851941,3.928658112914084
-0.595134394,13.948152324938356
-3.684048172,858.9825230437585
3.5627098923962333,0.31129457997273846
2.047735133604932,8.986333334332166
-0.301296947,5.271467399155371
-3.148727092,552.6914495886797
-0.046469395,1.411431878840226
-1.199709854,52.39071629739631
0.8311378220843988,2.6691756881586066
-3.441270526,707.9550615518843
-0.962208935,33.346949601047996
-3.824102317,956.0567766442174
2.5248980392779483,7.422802431847728
1.058873509382292,4.470183845285229
0.47217539606379333,0.443225698
-3.656742329,840.9265604830596
-2.030680392,175.4667002420767
0.5544099597392149,0.8285904452033428
-3.988432664,1079.8667313289745
3.0744175781794567,3.4063385347723454
4.956397709030156,32.95089959485341
2.3191889785471442,8.399090237083087
4.874123255149657,27.673749132156146
1.248193953581394,5.928190991012864
-3.71300285,878.4348469893049
1.5145264382796366,7.641439746062694
-3.271200896,614.3239291075055
-4.06301099,1139.7445048105546
-4.39008945,1431.354289001541
1.2205041570534503,5.723511877460414
4.079157507473287,1.7500536704035596
-1.496550164,85.11654895559528
-3.070813949,515.8873692875105
-1.968214969,162.47912676459458
-4.687067022,1740.2968553580642
-0.994744639,35.62293796688028
-0.97041196,33.911372766879175
2.5484362983009436,7.285775796320152
3.121809489225578,3.0329736574936845
-3.197521633,576.6832967420901
-2.940522494,458.33511239067855
-3.059157235,510.53727561204323
-1.455644454,79.95003944616424
4.360045738,6.603953691287984
-4.746103598,1807.0927676349158
-1.918692891,152.67454098466027
-4.039062824,1120.2596291658997
-3.128227536,542.8302447610389
-1.476664127,82.57708480599621
-4.111731468,1180.146578501527
4.404491235336657,7.737176730910221
1.3362732468111354,6.550870285464331
0.9870737634034699,3.8965987744010366
4.391855277,7.403686808860158
2.2175077786780104,8.718380398736244
-1.763672225,124.66233010758359
1.1697463183042895,5.339236627823979
0.9346764872840598,3.478545090803461
0.5812240700633655,0.97431678
0.7186085405805311,1.8442615809969087
-4.45228523,1492.430240556042
1.1276117252330113,5.012846493621696
1.2240386993401398,5.749847964618235
-2.010992066,171.29724533654868
1.571074804001336,7.929986529106785
0.3139645111357394,0.024738360554853678
-3.840110382,967.6385606205946
-0.542757492,12.01049190726102
-2.284308374,235.78518423782484
2.8701018041556194,5.030702912869494
2.403012929453583,8.051863541
-2.973129136,472.2804066633877
2.5512818867508376,7.268892020781223
-4.424953349,1465.3603549994964
-4.107436567,1176.5436060128718
-4.882231949,1968.263570752556
-4.479699127,1519.9472429416658
0.7793855129867087,2.280402837816599
2.6949349648435774,6.335618200883431
0.6413081018596225,1.3316152021485514
-2.609764231,333.0598086868484
4.2277634155895125,3.8530935404271105
-3.648966784,835.8358445
2.2325158706723522,8.678541095414026
-4.269552995,1318.2196526196005
3.0695669390058242,3.4448346025085925
1.964371606152735,8.992385316642988
4.881038173096885,28.094038266445793
-2.732441773,376.20501528631337
0.928674845,3.4308760449915674
4.202250782630342,3.4221614938755494
0.3119398867448808,0.022636121469094883
-4.045458935,1125.4397034581616
3.150391038228955,2.8109890996638995
2.3445376498498414,8.301854007073793
1.960927837071683,8.990842527115724
1.6739123256961985,8.373307715328533
0.998048618,3.9843889768904095
2.411573169636096,8.012338966449931
-4.396158607,1437.2321631996372
-1.173833225,50.030403552065735
3.483428702054187,0.6391031718751492
3.058115870012765,3.535869582
-0.928260661,31.077397128992526
-0.327406134,5.841015590908769
4.116338916216396,2.1871168397379677
3.763246351898138,0.011889219472223544
-4.174293057,1233.5474908538256
4.0340279946934885,1.2933827872265624
-3.178154109,567.0723033141111
0.5664778331146794,0.8930518326230601
-2.351217185,253.86338840098958
4.166639434934405,2.870742088715403
3.029623828777707,3.763114127989226
3.1477006073761498,2.831759688030459
-1.978391075,164.5472074168525
1.7024722001507655,8.476699534548615
1.0118105948016343,4.094478188024034
-3.125801317,541.6715881578281
1.314174396470035,6.399094929482958
4.204956464584514,3.46642216
-2.95001387,462.36341156473145
2.656957521254828,6.596713568708481
3.204111355010566,2.402859132097362
1.2755673878352134,6.126602121601898
-2.35648039,255.3259288631067
-2.649194755,346.51866677470144
-3.917086891,1024.7628473526543
-1.283661386,60.56624930991734
1.9762589420719445,8.996618490698339
-3.157736572,557.0660417836914
-1.322694955,64.64645242572868
-0.108711831,2.092841313782878
2.807450554584605,5.513214835084199
-0.769586688,21.814601699921667
-3.602844982,806.0983893750018
3.8747850940229327,0.26503875594087845
-1.967187153,162.27126520826786
0.5046560091714367,0.583614024
0.8811556602766482,3.0561589878652597
4.037798968306689,1.3285435497433014
-2.893466817,438.73564853583133
-3.478281686,729.6249263975783
-1.893132983,147.78011357329686
1.0651857365017996,4.520396003772387
2.689794255891159,6.371504282969248
-4.783745299,1850.6515933793346
2.070342080806686,8.970336432793175
1.7047887929898478,8.484697122204317
-1.352193247,67.85145667071106
-2.57402957,321.18899794044376
2.115309000066171,8.920399795
3.313618346,1.6241127977927619
0.9775445124808444,3.8204016467350215
2.1716503427223017,8.824085076936676
-1.757665482,123.65550929622879
3.9095942207065146,0.4180270159769037
2.841955360755618,5.249190395566401
0.10000306664867686,0.37208578316400565
3.0681550878623245,3.4560472273609406
2.422386000345317,7.961370504569437
-2.860818915,425.49625302384965
-3.508933952,747.9324278210794
1.6990851964803477,8.464900937743234
2.239685776336372,8.658604790514026
4.592496640119398,13.84612996715164
2.631163008,6.768495607552481
3.759366457471632,0.0090955
3.4198273235988843,0.968433859
1.6713563256009483,8.363625451289423
-2.749381303,382.46149372209084
-3.368240799,666.5696028409042
3.1064354154158913,3.1534680249476423
-1.399921442,73.26445498416432
-3.536211982,764.5027638327598
2.5732397931038253,7.136357334681989
-1.076015046,41.75574530444464
-4.12559533,1191.8318771124852
4.525406928627323,11.408723230554159
-2.39565201,266.3997382819119
-2.308536644,242.22215906633915
-0.143480012,2.5424511697401515
4.831916672584432,25.197910547719246
-0.443962758,8.838455252268645
-4.371220625,1413.1924663702591
-1.235384965,55.76678033454752
-0.599678208,14.125020205578732
0.042588663,0.6913243046565198
2.8260482280509445,5.371475216898283
-2.832270755,414.1567152794859
-3.593601117,800.2320725626257
3.007192070322816,3.942464928157534
-1.194471081,51.906916584705435
2.903018066882561,4.772295275797958
3.6848496730715734,0.026011748
-4.417964679,1458.4967703032278
-1.827190563,135.6616380178143
0.564885288,0.8844382343276056
2.737852995680119,6.029838545999887
1.054731624746462,4.437206165858317
-2.50144857,298.0125232798681
3.8286331150444823,0.11826656995984308
3.565946206501401,0.3000985114292405
-0.482062047,9.989594668870357
-3.843613813,970.1868401515553
-0.640820109,15.79212639375166
0.6225875219604857,1.2160241832387317
-4.245052193,1296.0487365814904
4.486028282563106,10.114541027349546
-3.662471076,844.6916060192704
1.8887090287556454,8.925839323392935
-3.300995571,630.0378132615973
0.3497498575693534,0.076548761
-3.940968931,1042.9742486018054
3.2432012827197294,2.1154264624467345
-1.720421796,117.53895350355484
-3.488617402,735.7613384009135
-1.888340581,146.8748262
-0.224998082,3.804904594983597
-0.241709662,4.101687012115931
3.164480271592941,2.702688972173476
-3.943000922,1044.5345642960388
-4.343106527,1386.445256128889
4.555797126279629,12.475722997530454
-1.002980755,36.21504117
-1.657152341,107.63571234584597
2.703421421208726,6.2760185432898865
-2.744164479,380.52681782722885
-2.600432428,329.9301159711666
-1.739309153,120.61383325695894
-0.573620818,13.12992702555607
2.4047027240988506,8.044119526
4.058849841111622,1.5347807107720115
-2.368859145,258.7893240702518
-3.9782998,1071.9120850272348
3.728478209,0.000152846
2.741046695648288,6.006664717008206
2.321521180091322,8.390431354858748
3.5889571965937215,0.22582932226015373
-1.636591528,104.54649293852967
2.680557759,6.435562951481266
-3.867642672,987.7965313975142
-0.871310856,27.504004424007878
-2.147722323,201.7422662726222
-1.525472288,88.90518965917707
-4.928498347,2025.3680572079545
-3.141639351,549.2674329495778
3.550186026266669,0.3563174069426225
-1.108866841,44.422931998261575
-1.944919922,157.81372264120756
-4.373096557,1414.9905188991058
0.5632261289811549,0.875498641
-1.966443517,162.12099158076296
3.553177973671115,0.34531863306514765
0.11800575672909464,0.2936581371071292
-0.617135374,14.817861606837488
4.464794708141612,9.456934708038986
-1.302966658,62.56159414888523
-1.458542502,80.30877334405825
4.9898944035583686,35.27728659026933
3.5947926144233318,0.208516909
0.6550934630421343,1.4190203523719997
-4.497842027,1538.3614409702648
-2.641378769,343.8204820397957
0.4499306835836423,0.35674950776977044
-4.397690249,1438.718318
3.8132885698876056,0.082952892
4.910150364162991,29.909689104229386
-3.822942185,955.221366
-2.933942034,455.5571153119489
-3.175188533,565.6109377161185
4.149974448259886,2.632149727984796
-3.642823884,831.8298946001155
2.384871591339232,8.133184502970508
-1.028676049,38.10443031
2.9964185126854854,4.028651714920997
3.868500166181196,0.2413686851142529
3.352392388947731,1.3713225644455633
0.6137331617570094,1.162653799702606
3.8359944251713465,0.13754865820408213
4.700792853533471,18.440858219291215
-3.765110186,914.2456575431283
-1.645211628,105.83405146782091
-4.545711267,1587.7304922775568
-2.196360513,213.43578261867123
-4.670420394,1721.7942130706613
-4.900215102,1990.316954131657
2.3857308314173675,8.129408304735335
3.166641127687754,2.6861521174308223
0.334373854,0.050935768956582805
-3.810684776,946.4272380175024
2.9155681167966403,4.673098311850126
1.455060661,7.306431281
2.992073985672727,4.063406126861864
-0.387749624,7.297282467130738
-1.983369999,165.5657764
-1.460292859,80.52597563120239
-1.97448964,163.75215005059246
0.5519417423233461,0.8156388881690653
-0.729897211,19.823320657335984
4.130577701743494,2.3696333448356484
0.38500559721985006,0.1535018167435136
-4.023918428,1108.0638630879434
1.9001251951340823,8.940249640277074
-3.901821749,1013.2443893515319
-1.507480063,86.53495068449837
2.8821403109200023,4.936521758323124
-3.911382723,1020.4476112036693
